name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Bengaluru,29-08-2023,31.5,22.7,26.4,32.5,22.7,26.7,18.6,63.8,1.5,100,20.83,rain,0,0,29.2,17,285.8,1013.4,49.8,7.2,255.9,22.1,9,10,2023-08-29T06:07:27,2023-08-29T18:31:43,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-08-2023,32.4,21.4,27,33.3,21.4,27.6,19,63.6,0.9,100,16.67,rain,0,0,27,16.1,293.6,1013.5,50.7,7.3,238.2,20.6,10,10,2023-08-30T06:07:29,2023-08-30T18:31:04,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,31-08-2023,30.2,20.2,24.9,32.6,20.2,25.6,20.5,77.5,57.499,100,8.33,rain,0,0,20.9,14.5,243.5,1013.5,60,6,181.9,15.6,9,10,2023-08-31T06:07:31,2023-08-31T18:30:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-09-2023,30.2,19.3,23.9,33,19.3,24.5,20.3,81.8,19.283,100,4.17,rain,0,0,19.4,18.4,258.2,1013.8,70.5,6,254.6,21.9,10,10,2023-09-01T06:07:33,2023-09-01T18:29:47,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-09-2023,28.7,22.2,24.6,31,22.2,25.1,21,80.8,0.123,100,4.17,rain,0,0,29.5,18.9,263.1,1013.7,65.7,6.4,271.7,23.4,10,30,2023-09-02T06:07:34,2023-09-02T18:29:07,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-09-2023,28.5,21.6,24.3,30.3,21.6,24.6,19.8,77,0.59,100,4.17,rain,0,0,34.9,16.5,274.6,1012.3,62.4,6.6,219.9,19.2,9,10,2023-09-03T06:07:35,2023-09-03T18:28:27,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-09-2023,26.5,21,23.1,26.5,21,23.1,19.2,79.2,0.082,100,4.17,rain,0,0,42.5,25.3,271.8,1011.1,79.3,5.8,53.3,4.5,2,10,2023-09-04T06:07:36,2023-09-04T18:27:47,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-09-2023,27.5,20.1,22.3,29,20.1,22.5,19.8,86.3,12.029,100,12.5,rain,0,0,42.1,27.1,264.6,1011,86.5,5.4,161.2,14,8,10,2023-09-05T06:07:37,2023-09-05T18:27:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-09-2023,28,20.4,23.3,30.2,20.4,23.8,20.4,84.6,11.203,100,4.17,rain,0,0,42.8,18.9,252.2,1011.4,70.8,6.1,163.3,14.2,6,10,2023-09-06T06:07:38,2023-09-06T18:26:26,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-09-2023,30.5,21,24.3,33.4,21,25,20.6,80.9,3.411,100,8.33,rain,0,0,43.9,23.9,251.7,1012.1,60.7,6,200.9,17.4,8,10,2023-09-07T06:07:38,2023-09-07T18:25:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-09-2023,29,20.7,24.1,31,20.7,24.4,20.1,79.6,2.948,100,4.17,rain,0,0,50.8,27.1,244.3,1013.2,59.4,6.6,211.3,18.3,8,10,2023-09-08T06:07:39,2023-09-08T18:25:03,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-09-2023,29.7,20.9,24.9,31.3,20.9,25.4,19.9,75.6,0,0,0,rain,0,0,46.4,29,256.9,1012.7,50.3,7.5,255.7,22.1,10,10,2023-09-09T06:07:39,2023-09-09T18:24:22,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-09-2023,28.7,21,24.6,30.2,21,25,19.8,76.2,0.941,100,8.33,rain,0,0,46.8,24.6,260,1012.4,55.8,7.3,237,20.4,10,10,2023-09-10T06:07:39,2023-09-10T18:23:40,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-09-2023,29.1,20.7,24.3,31.4,20.7,24.9,20.3,79.4,2.1,100,12.5,rain,0,0,49,19.9,262.6,1012.7,53.7,6.3,209.3,18,9,10,2023-09-11T06:07:39,2023-09-11T18:22:58,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-09-2023,29.8,20.1,24.5,31.6,20.1,25.1,19.8,76.4,2.8,100,12.5,rain,0,0,49,21.5,271.7,1013.1,53.9,7.3,260.1,22.6,10,10,2023-09-12T06:07:39,2023-09-12T18:22:16,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-09-2023,29.6,20.7,24.2,31.2,20.7,24.7,19.8,78.1,7.387,100,4.17,rain,0,0,40,22.1,258.2,1013.1,54.6,7.2,242.4,20.9,10,10,2023-09-13T06:07:39,2023-09-13T18:21:34,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-09-2023,28.7,20,23.9,31,20,24.5,20.2,80.9,7.075,100,4.17,rain,0,0,44.3,24.6,248.5,1013,52.1,7.1,186.8,16.2,9,10,2023-09-14T06:07:39,2023-09-14T18:20:51,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-09-2023,28.5,20.7,23.7,31,20.7,24.1,20.5,83.1,0.259,100,8.33,rain,0,0,45.4,25.9,243.9,1013.3,52.9,6.8,231.3,20,8,10,2023-09-15T06:07:39,2023-09-15T18:20:09,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-09-2023,29.2,21,24.1,31.7,21,24.5,20.7,82.2,0.3,100,8.33,rain,0,0,45.4,28.9,244.5,1013.5,66,5.9,226.1,19.5,9,10,2023-09-16T06:07:38,2023-09-16T18:19:26,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-09-2023,29.5,21,23.9,32.3,21,24.5,20.9,84.3,5.821,100,8.33,rain,0,0,38.2,17.3,256.3,1013,64,6.5,240.4,20.7,9,30,2023-09-17T06:07:38,2023-09-17T18:18:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-09-2023,29.5,20,23.8,32.4,20,24.4,20.5,83.3,38.273,100,12.5,rain,0,0,35.6,20.3,256.5,1012.9,66.9,6.1,221.5,18.9,10,10,2023-09-18T06:07:38,2023-09-18T18:18:01,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-09-2023,29.7,21,24.7,31.5,21,25.2,19.8,75.9,2.6,100,12.5,rain,0,0,39.2,22.3,264.4,1014,51.4,7.6,282.4,24.4,10,10,2023-09-19T06:07:38,2023-09-19T18:17:18,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-09-2023,28,21,24.3,29.3,21,24.6,19.9,77.5,11.882,100,16.67,rain,0,0,32.4,18.4,259.7,1014.6,49.5,6.4,268.7,23.2,10,10,2023-09-20T06:07:38,2023-09-20T18:16:36,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-09-2023,28.2,20.7,24.3,30.6,20.7,24.7,20.8,81.9,4,100,37.5,rain,0,0,27.7,15.6,253.8,1014.6,67.2,6.5,235.8,20.3,9,30,2023-09-21T06:07:37,2023-09-21T18:15:53,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-09-2023,31.2,21.6,25.7,34.8,21.6,26.7,21.2,77.4,25.127,100,12.5,rain,0,0,29.9,12.1,252.3,1014.2,61.9,5.8,255.5,22.1,9,30,2023-09-22T06:07:37,2023-09-22T18:15:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-09-2023,30.4,22.6,25.7,33.2,22.6,26.6,21,76.2,0.41,100,4.17,rain,0,0,28.4,16.1,244.3,1014.4,54.1,6.8,253.5,21.8,10,30,2023-09-23T06:07:38,2023-09-23T18:14:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-09-2023,30.4,21.6,25.3,34,21.6,26.1,21.4,80.2,6.109,100,8.33,rain,0,0,38.9,21,256.5,1014.3,70.4,6.1,216.7,18.8,8,30,2023-09-24T06:07:38,2023-09-24T18:13:46,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-09-2023,28.6,21.7,24.1,31.5,21.7,24.6,21,83.7,17.458,100,12.5,rain,0,0,37.1,18.5,273.6,1013.7,78.9,6.1,152,13.1,6,30,2023-09-25T06:07:38,2023-09-25T18:13:04,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-09-2023,30.3,22.2,25.3,33.8,22.2,26.2,20.9,77.5,2.179,100,8.33,rain,0,0,40.7,15.7,258.8,1013.1,61.9,6,258.2,22.2,9,30,2023-09-26T06:07:39,2023-09-26T18:12:22,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-09-2023,28.5,21.6,24.5,30.8,21.6,25,20.4,78.3,0.5,100,12.5,rain,0,0,35.6,20.8,263.1,1013.2,63.8,6.5,262.7,22.6,9,30,2023-09-27T06:07:39,2023-09-27T18:11:40,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-09-2023,27.5,21.4,23.7,29.7,21.4,24.1,20.5,82.5,3.41,100,4.17,rain,0,0,43.2,22.5,240.1,1013,64.8,6.5,248.5,21.3,8,30,2023-09-28T06:07:40,2023-09-28T18:10:58,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-09-2023,26.9,20,23.8,28.6,20,24,19.9,79.6,2.2,100,29.17,rain,0,0,51.1,29.1,239,1013,61.4,7,255.9,22.2,9,10,2023-09-29T06:07:41,2023-09-29T18:10:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-09-2023,28.4,21.7,24,30.8,21.7,24.3,20.2,79.8,0.164,100,4.17,rain,0,0,50.8,28.7,241.3,1013.6,60.5,6.5,211.9,18.2,8,10,2023-09-30T06:07:42,2023-09-30T18:09:35,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-10-2023,29.4,21.7,24.7,31.8,21.7,25.2,20.1,76.6,0.1,100,4.17,rain,0,0,54,31.1,239.5,1013.2,58.9,6.6,234.9,20.5,8,10,2023-10-01T06:07:44,2023-10-01T18:08:55,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-10-2023,29.6,21.5,25,31.4,21.5,25.5,19.7,73.5,0.2,100,8.33,rain,0,0,51.8,24.6,254.6,1013.9,46.3,6.4,277,23.9,10,10,2023-10-02T06:07:46,2023-10-02T18:08:14,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-10-2023,30.4,20.7,25.1,32.3,20.7,25.7,19.8,73.6,0,0,0,,0,0,36,18.4,267.3,1014.6,43,6.6,293.4,25.3,10,10,2023-10-03T06:07:48,2023-10-03T18:07:34,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-10-2023,30.4,21.5,25.7,33,21.5,26.5,20.5,74,0.5,100,12.5,rain,0,0,30.2,13.8,264.6,1015.1,42.8,5.7,296.7,25.8,10,10,2023-10-04T06:07:50,2023-10-04T18:06:54,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-10-2023,30.5,22.4,26.1,33.3,22.4,27,20.9,74.3,0,0,0,rain,0,0,22,13,276.3,1014.7,52.9,5.8,271.2,23.4,10,10,2023-10-05T06:07:53,2023-10-05T18:06:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-10-2023,30,22.7,26,32.6,22.7,26.8,20.7,73.7,1.9,100,25,rain,0,0,22,11.6,267.1,1014.1,52.8,5.7,227.1,19.5,10,10,2023-10-06T06:07:56,2023-10-06T18:05:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-10-2023,30.2,22,26,32.2,22,26.8,20.6,73.5,6.7,100,41.67,rain,0,0,23,13.3,284.5,1014.2,64.5,5.5,254.8,22.1,10,10,2023-10-07T06:07:59,2023-10-07T18:04:56,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,08-10-2023,31.2,22.6,26.1,34,22.6,27,20.7,73.3,3.816,100,8.33,rain,0,0,26.3,16.2,142.1,1015.5,59.2,5.4,253,21.9,9,30,2023-10-08T06:08:02,2023-10-08T18:04:18,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,09-10-2023,30.3,21.2,24.7,33.9,21.2,25.4,21.6,83.4,82.04,100,16.67,rain,0,0,24.5,16.5,227.9,1017.1,74.9,4.8,234.7,20.3,10,10,2023-10-09T06:08:06,2023-10-09T18:03:40,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,10-10-2023,29.9,21.2,24.6,32.9,21.2,25.3,20.9,81.1,16.254,100,16.67,rain,0,0,19.8,15.9,322.6,1016.5,75.4,4.9,221,19,10,30,2023-10-10T06:08:11,2023-10-10T18:03:03,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,11-10-2023,28.7,22.3,24.3,31.6,22.3,24.8,21,82.3,9.717,100,8.33,rain,0,0,21.6,13.8,237.6,1016.3,69,5.2,202.5,17.4,9,30,2023-10-11T06:08:16,2023-10-11T18:02:26,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,12-10-2023,29.7,22.1,25.2,31.2,22.1,25.6,19.8,73.8,0.4,100,16.67,rain,0,0,30.6,13.6,105.8,1017.3,51.8,5,236,20.4,10,10,2023-10-12T06:08:21,2023-10-12T18:01:50,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,13-10-2023,30.5,20.6,25,30,20.6,24.9,16.7,63.2,0,0,0,,0,0,20.9,15.6,63.4,1017.8,33.2,6.2,291.7,25.1,10,10,2023-10-13T06:08:26,2023-10-13T18:01:14,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,14-10-2023,30.5,21.1,25.2,31,21.1,25.4,18.5,68.9,3.358,100,4.17,rain,0,0,15.1,9.6,75,1017.7,48.3,5.2,292.8,25.3,10,10,2023-10-14T06:08:32,2023-10-14T18:00:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,15-10-2023,31.5,22.5,25.8,32,22.5,26,19.6,71.1,0.1,100,4.17,rain,0,0,25.2,11.7,92.6,1016.3,55.4,5.3,261.4,22.6,10,10,2023-10-15T06:08:39,2023-10-15T18:00:04,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,16-10-2023,29.5,22.6,25.6,31.6,22.6,26.3,20.6,74.7,1.9,100,20.83,rain,0,0,28.8,57.3,103.4,1016.2,56.4,5.2,226,19.4,9,10,2023-10-16T06:08:46,2023-10-16T17:59:31,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,17-10-2023,30,22,25.7,31.3,22,26.3,19.7,71.1,0.7,100,16.67,rain,0,0,32.4,14.8,83.3,1017.1,56,5.6,213.8,18.4,10,30,2023-10-17T06:08:54,2023-10-17T17:58:57,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,18-10-2023,30.8,19.7,25,32,19.7,25.3,18.1,66.8,0.1,100,4.17,rain,0,0,31.3,14.8,82.2,1017.8,45,5.9,240.2,20.6,10,10,2023-10-18T06:09:02,2023-10-18T17:58:25,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,19-10-2023,30.5,19.6,24.9,31.1,19.6,25.1,18.3,68.4,0,0,0,,0,0,25.6,17.9,76.3,1017.8,40.4,5.5,274.3,23.7,10,10,2023-10-19T06:09:10,2023-10-19T17:57:53,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,20-10-2023,30.5,18,25.1,31.7,18,25.5,18.9,70.1,0.1,100,4.17,rain,0,0,35.3,16.1,75.1,1017.4,43.2,4.6,283.6,24.5,10,10,2023-10-20T06:09:19,2023-10-20T17:57:22,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,21-10-2023,30.4,21.7,25.3,31.9,21.7,25.7,19.1,70.4,0.4,100,12.5,rain,0,0,28.4,16.9,78.5,1017.9,45.5,5.2,237.7,20.6,10,10,2023-10-21T06:09:29,2023-10-21T17:56:51,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,22-10-2023,31.2,22.5,25.9,31.9,22.5,26.2,18.3,64.7,0.2,100,8.33,rain,0,0,24.5,14.3,54.8,1018,45.6,5.5,169,14.4,9,10,2023-10-22T06:09:39,2023-10-22T17:56:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,23-10-2023,30.3,20.4,24.7,29.4,20.4,24.6,15.6,60,0,0,0,,0,0,20.5,13.4,5,1017.2,27,5.6,284.3,24.5,10,10,2023-10-23T06:09:50,2023-10-23T17:55:53,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,24-10-2023,31.4,18.3,25,30.2,18.3,24.6,13.1,50.2,0,0,0,,0,0,14,10.9,28.1,1016.9,12.3,7.2,294.4,25.4,10,10,2023-10-24T06:10:01,2023-10-24T17:55:25,0.34,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,25-10-2023,31.3,18,24.5,30.3,18,24.3,13.8,53.7,0,0,0,,0,0,11.9,9.6,43.1,1018,2.8,6.1,288.5,24.8,10,10,2023-10-25T06:10:13,2023-10-25T17:54:58,0.37,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,26-10-2023,30,19.1,24.3,29.9,19.1,24.3,16.3,63.2,0,0,0,,0,0,16.6,11.2,57.7,1018.1,30.7,5.6,284.7,24.4,10,10,2023-10-26T06:10:25,2023-10-26T17:54:32,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,27-10-2023,29.6,20.1,24.4,29.8,20.1,24.5,17.6,67.8,0.1,100,4.17,rain,0,0,31.3,13.6,79,1016.9,34.5,5.4,282.1,24.3,10,10,2023-10-27T06:10:38,2023-10-27T17:54:06,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,28-10-2023,30.1,21.5,25,31.8,21.5,25.5,19.6,73.2,0.2,100,8.33,rain,0,0,29.9,15,92.2,1016.9,44.5,5.6,272.7,23.8,9,10,2023-10-28T06:10:52,2023-10-28T17:53:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,29-10-2023,28.9,22,25,31,22,25.6,20.2,75.8,5.4,100,37.5,rain,0,0,32.8,20,94.1,1016.7,49.8,5.4,230.3,20,9,30,2023-10-29T06:11:07,2023-10-29T17:53:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,30-10-2023,28.5,20.5,23.9,30.2,20.5,24.2,19.9,79.3,7.821,100,12.5,rain,0,0,28.4,21.4,101.5,1016.8,60.8,5.1,214.4,18.6,9,30,2023-10-30T06:11:22,2023-10-30T17:52:55,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,31-10-2023,28.4,20.6,24,30.4,20.6,24.3,19.8,78.3,10.1,100,41.67,rain,0,0,29.5,16.8,82.5,1017.3,53.9,4.1,210.5,18.1,9,10,2023-10-31T06:11:37,2023-10-31T17:52:34,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,01-11-2023,29.5,20.7,24.7,31.3,20.7,25.1,19.4,73.9,0,0,0,rain,0,0,33.5,15.4,85.4,1017.3,47.4,4.6,232.6,20.2,9,10,2023-11-01T06:11:53,2023-11-01T17:52:13,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,02-11-2023,28.8,20.1,24.6,31,20.1,25.1,20.1,77.3,1,100,12.5,rain,0,0,30.2,15.4,84.1,1016.6,50.7,5.1,217.5,18.6,8,30,2023-11-02T06:12:10,2023-11-02T17:51:53,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,03-11-2023,31.2,21.5,25,33.6,21.5,25.5,20.7,78.5,2.59,100,4.17,rain,0,0,31,18.4,82.7,1014.9,51.9,6.7,228,19.7,9,30,2023-11-03T06:12:28,2023-11-03T17:51:34,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,04-11-2023,29.1,21.5,23.9,32.2,21.5,24.4,20.8,83.8,21.337,100,12.5,rain,0,0,48.2,25.2,83.7,1015.1,63.7,5.8,151.3,13.1,8,30,2023-11-04T06:12:46,2023-11-04T17:51:17,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,05-11-2023,27.7,21.5,24.1,29.9,21.5,24.4,21,83.6,0.59,100,4.17,rain,0,0,35.3,20.2,92.8,1016.2,62,5.7,188.4,16.2,8,30,2023-11-05T06:13:05,2023-11-05T17:51:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
Bengaluru,06-11-2023,29.3,20,24.4,32.3,20,24.9,20.5,80.2,2.764,100,8.33,rain,0,0,21.2,18.4,100.7,1017.2,60.4,5.2,174.6,15,7,30,2023-11-06T06:13:24,2023-11-06T17:50:44,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,43301099999,42705699999,VOBL,43302599999,43295099999"
Bengaluru,07-11-2023,27.5,19,22.8,30.1,19,22.9,20.4,87.3,96.358,100,16.67,rain,0,0,25.9,11.8,73.4,1017.5,76.3,5.5,189,16.3,8,30,2023-11-07T06:13:44,2023-11-07T17:50:29,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
